user_id,route,lat,lon,timestamp,signal_strength,accuracy_meters,user_type,bus_lat,bus_lon
1100,G1,46.559499,15.655935,1769016182,84.26,10.00,on_bus,46.559548,15.656007
1101,G1,46.559573,15.655816,1769016182,82.87,10.00,on_bus,46.559548,15.656007
1102,G1,46.559569,15.656025,1769016182,94.28,5.00,on_bus,46.559548,15.656007
1103,G1,46.559557,15.656132,1769016182,69.28,20.00,on_bus,46.559548,15.656007
1104,G1,46.559630,15.655959,1769016182,100.00,5.00,on_bus,46.559548,15.656007
2100,G1,46.552575,15.649891,1769016182,71.91,20.00,waiting_at_station,46.559548,15.656007
2200,G1,46.539928,15.649647,1769016182,82.50,10.00,waiting_at_station,46.559548,15.656007
2201,G1,46.540188,15.649663,1769016182,45.06,35.00,waiting_at_station,46.559548,15.656007
2202,G1,46.540067,15.649858,1769016182,91.41,5.00,waiting_at_station,46.559548,15.656007
2300,G1,46.532506,15.666879,1769016182,66.04,20.00,waiting_at_station,46.559548,15.656007
2301,G1,46.532585,15.666926,1769016182,64.72,20.00,waiting_at_station,46.559548,15.656007
2302,G1,46.532537,15.667132,1769016182,59.98,35.00,waiting_at_station,46.559548,15.656007
2400,G1,46.527563,15.684084,1769016182,62.08,20.00,waiting_at_station,46.559548,15.656007
2401,G1,46.527447,15.684491,1769016182,83.69,10.00,waiting_at_station,46.559548,15.656007
2402,G1,46.527730,15.683727,1769016182,65.35,20.00,waiting_at_station,46.559548,15.656007
2500,G1,46.531003,15.670641,1769016182,91.59,5.00,waiting_at_station,46.559548,15.656007
2501,G1,46.530771,15.669538,1769016182,58.38,35.00,waiting_at_station,46.559548,15.656007
2502,G1,46.531004,15.669851,1769016182,69.06,20.00,waiting_at_station,46.559548,15.656007
1100,G1,46.559568,15.656214,1769016182,77.89,10.00,on_bus,46.559485,15.656002
1101,G1,46.559344,15.655764,1769016182,85.98,10.00,on_bus,46.559485,15.656002
1102,G1,46.559477,15.655962,1769016182,71.15,20.00,on_bus,46.559485,15.656002
1103,G1,46.559483,15.655981,1769016182,96.32,5.00,on_bus,46.559485,15.656002
1104,G1,46.559495,15.655962,1769016182,54.61,35.00,on_bus,46.559485,15.656002
1105,G1,46.559532,15.655974,1769016182,78.63,10.00,on_bus,46.559485,15.656002
2200,G1,46.540148,15.649300,1769016182,62.20,20.00,waiting_at_station,46.559485,15.656002
2400,G1,46.527097,15.684047,1769016182,94.64,5.00,waiting_at_station,46.559485,15.656002
2600,G1,46.540033,15.647818,1769016182,66.05,20.00,waiting_at_station,46.559485,15.656002
2601,G1,46.539996,15.648098,1769016182,52.97,35.00,waiting_at_station,46.559485,15.656002
2800,G1,46.558117,15.655797,1769016182,61.84,20.00,waiting_at_station,46.559485,15.656002
1100,G1,46.559378,15.656001,1769016184,85.85,10.00,on_bus,46.559423,15.655996
1101,G1,46.559534,15.655992,1769016184,81.96,10.00,on_bus,46.559423,15.655996
1102,G1,46.559462,15.656258,1769016184,88.79,10.00,on_bus,46.559423,15.655996
2500,G1,46.530400,15.670342,1769016184,58.98,35.00,waiting_at_station,46.559423,15.655996
2501,G1,46.530639,15.670690,1769016184,81.95,10.00,waiting_at_station,46.559423,15.655996
2502,G1,46.530686,15.670196,1769016184,89.28,10.00,waiting_at_station,46.559423,15.655996
2700,G1,46.554324,15.651095,1769016184,76.56,10.00,waiting_at_station,46.559423,15.655996
2701,G1,46.554289,15.650673,1769016184,92.11,5.00,waiting_at_station,46.559423,15.655996
2800,G1,46.558784,15.655955,1769016184,100.00,5.00,waiting_at_station,46.559423,15.655996
2801,G1,46.558466,15.655748,1769016184,72.62,20.00,waiting_at_station,46.559423,15.655996
1200,G1,46.559400,15.656016,1769016183,58.67,35.00,on_bus,46.559360,15.655991
1201,G1,46.559389,15.656045,1769016183,74.89,20.00,on_bus,46.559360,15.655991
1202,G1,46.559367,15.655995,1769016183,74.71,20.00,on_bus,46.559360,15.655991
2800,G1,46.558703,15.655715,1769016183,88.03,10.00,waiting_at_station,46.559360,15.655991
1200,G1,46.559318,15.655814,1769016184,81.77,10.00,on_bus,46.559299,15.655968
1201,G1,46.559291,15.655943,1769016184,59.59,35.00,on_bus,46.559299,15.655968
1202,G1,46.559231,15.656117,1769016184,71.12,20.00,on_bus,46.559299,15.655968
2200,G1,46.540012,15.649783,1769016184,72.39,20.00,waiting_at_station,46.559299,15.655968
2300,G1,46.532486,15.666810,1769016184,74.74,20.00,waiting_at_station,46.559299,15.655968
1200,G1,46.559257,15.656013,1769016185,73.12,20.00,on_bus,46.559239,15.655946
1201,G1,46.559188,15.656014,1769016185,93.58,5.00,on_bus,46.559239,15.655946
1202,G1,46.559232,15.655830,1769016185,79.94,10.00,on_bus,46.559239,15.655946
1203,G1,46.559244,15.655746,1769016185,94.81,5.00,on_bus,46.559239,15.655946
1204,G1,46.559201,15.655990,1769016185,59.76,35.00,on_bus,46.559239,15.655946
2000,G1,46.559753,15.656270,1769016185,100.00,5.00,waiting_at_station,46.559239,15.655946
2400,G1,46.527556,15.684485,1769016185,54.28,35.00,waiting_at_station,46.559239,15.655946
2401,G1,46.527509,15.684197,1769016185,81.38,10.00,waiting_at_station,46.559239,15.655946
2402,G1,46.527403,15.684454,1769016185,55.22,35.00,waiting_at_station,46.559239,15.655946
1200,G1,46.559138,15.655985,1769016185,87.57,10.00,on_bus,46.559179,15.655923
1201,G1,46.559154,15.655829,1769016185,100.00,5.00,on_bus,46.559179,15.655923
1202,G1,46.559103,15.656108,1769016185,100.00,5.00,on_bus,46.559179,15.655923
2100,G1,46.552343,15.650115,1769016185,68.10,20.00,waiting_at_station,46.559179,15.655923
2101,G1,46.552489,15.650197,1769016185,92.60,5.00,waiting_at_station,46.559179,15.655923
2500,G1,46.530782,15.670355,1769016185,50.81,35.00,waiting_at_station,46.559179,15.655923
2501,G1,46.530854,15.670263,1769016185,74.62,20.00,waiting_at_station,46.559179,15.655923
2502,G1,46.530632,15.669912,1769016185,88.65,10.00,waiting_at_station,46.559179,15.655923
2600,G1,46.540184,15.647936,1769016185,78.73,10.00,waiting_at_station,46.559179,15.655923
2800,G1,46.558868,15.655045,1769016185,72.60,20.00,waiting_at_station,46.559179,15.655923
2801,G1,46.558702,15.655625,1769016185,35.92,50.00,waiting_at_station,46.559179,15.655923
2802,G1,46.558610,15.655453,1769016185,98.74,5.00,waiting_at_station,46.559179,15.655923
1200,G1,46.558978,15.655903,1769016187,71.79,20.00,on_bus,46.559118,15.655900
1201,G1,46.559072,15.655909,1769016187,48.92,35.00,on_bus,46.559118,15.655900
1202,G1,46.559065,15.656031,1769016187,81.89,10.00,on_bus,46.559118,15.655900
1203,G1,46.559073,15.656005,1769016187,77.36,10.00,on_bus,46.559118,15.655900
1204,G1,46.559031,15.655914,1769016187,66.40,20.00,on_bus,46.559118,15.655900
1205,G1,46.559277,15.655865,1769016187,100.00,5.00,on_bus,46.559118,15.655900
2100,G1,46.552236,15.650545,1769016187,64.01,20.00,waiting_at_station,46.559118,15.655900
2101,G1,46.552560,15.650584,1769016187,80.66,10.00,waiting_at_station,46.559118,15.655900
2102,G1,46.552724,15.650483,1769016187,65.57,20.00,waiting_at_station,46.559118,15.655900
2200,G1,46.539924,15.649829,1769016187,81.51,10.00,waiting_at_station,46.559118,15.655900
2201,G1,46.540117,15.649623,1769016187,78.16,10.00,waiting_at_station,46.559118,15.655900
2500,G1,46.530851,15.670473,1769016187,88.28,10.00,waiting_at_station,46.559118,15.655900
2501,G1,46.530881,15.670144,1769016187,94.17,5.00,waiting_at_station,46.559118,15.655900
2502,G1,46.530791,15.670095,1769016187,87.38,10.00,waiting_at_station,46.559118,15.655900
1200,G1,46.559052,15.655877,1769016188,86.10,10.00,on_bus,46.559057,15.655878
1201,G1,46.559033,15.655760,1769016188,53.79,35.00,on_bus,46.559057,15.655878
