user_id,route,lat,lon,timestamp,signal_strength,accuracy_meters,user_type,bus_lat,bus_lon
1100,G1,46.559537,15.656024,1769013807,99.82,5.00,on_bus,46.559548,15.656007
1101,G1,46.559466,15.655882,1769013807,73.94,20.00,on_bus,46.559548,15.656007
1102,G1,46.559584,15.656011,1769013807,79.84,10.00,on_bus,46.559548,15.656007
1103,G1,46.559543,15.656045,1769013807,70.04,20.00,on_bus,46.559548,15.656007
1104,G1,46.559491,15.656037,1769013807,86.80,10.00,on_bus,46.559548,15.656007
2500,G1,46.530845,15.670272,1769013807,86.82,10.00,waiting_at_station,46.559548,15.656007
2501,G1,46.530542,15.669769,1769013807,75.20,10.00,waiting_at_station,46.559548,15.656007
1100,G1,46.559483,15.656053,1769013807,81.29,10.00,on_bus,46.559517,15.656004
1101,G1,46.559432,15.655907,1769013807,100.00,5.00,on_bus,46.559517,15.656004
1102,G1,46.559625,15.655863,1769013807,88.01,10.00,on_bus,46.559517,15.656004
1103,G1,46.559756,15.655956,1769013807,71.01,20.00,on_bus,46.559517,15.656004
1104,G1,46.559630,15.656238,1769013807,71.74,20.00,on_bus,46.559517,15.656004
1100,G1,46.559443,15.655960,1769013807,57.31,35.00,on_bus,46.559485,15.656002
1101,G1,46.559358,15.655989,1769013807,76.95,10.00,on_bus,46.559485,15.656002
1102,G1,46.559466,15.655997,1769013807,84.72,10.00,on_bus,46.559485,15.656002
1103,G1,46.559513,15.656156,1769013807,84.66,10.00,on_bus,46.559485,15.656002
2100,G1,46.552624,15.650190,1769013807,96.61,5.00,waiting_at_station,46.559485,15.656002
2101,G1,46.552684,15.650108,1769013807,95.31,5.00,waiting_at_station,46.559485,15.656002
2102,G1,46.552857,15.650751,1769013807,67.15,20.00,waiting_at_station,46.559485,15.656002
2200,G1,46.540085,15.649738,1769013807,69.86,20.00,waiting_at_station,46.559485,15.656002
2600,G1,46.539913,15.648337,1769013807,31.42,50.00,waiting_at_station,46.559485,15.656002
2601,G1,46.539762,15.648183,1769013807,92.02,5.00,waiting_at_station,46.559485,15.656002
2700,G1,46.554418,15.650655,1769013807,68.62,20.00,waiting_at_station,46.559485,15.656002
2701,G1,46.554651,15.650923,1769013807,99.34,5.00,waiting_at_station,46.559485,15.656002
2800,G1,46.558410,15.655542,1769013807,57.03,35.00,waiting_at_station,46.559485,15.656002
2801,G1,46.558731,15.655694,1769013807,93.22,5.00,waiting_at_station,46.559485,15.656002
2802,G1,46.558326,15.655908,1769013807,40.51,50.00,waiting_at_station,46.559485,15.656002
1100,G1,46.559637,15.655803,1769013808,69.12,20.00,on_bus,46.559454,15.655999
1101,G1,46.559453,15.655991,1769013808,77.63,10.00,on_bus,46.559454,15.655999
1102,G1,46.559416,15.656074,1769013808,88.42,10.00,on_bus,46.559454,15.655999
1103,G1,46.559498,15.655856,1769013808,48.75,35.00,on_bus,46.559454,15.655999
1104,G1,46.559389,15.656174,1769013808,74.99,20.00,on_bus,46.559454,15.655999
2200,G1,46.540103,15.649066,1769013808,45.33,35.00,waiting_at_station,46.559454,15.655999
