user_id,route,lat,lon,timestamp,signal_strength,accuracy_meters,user_type,bus_lat,bus_lon
1100,G1,46.559420,15.655939,1768973424,74.12,20.00,on_bus,46.559548,15.656007
1101,G1,46.559629,15.655872,1768973424,71.96,20.00,on_bus,46.559548,15.656007
1102,G1,46.559663,15.656212,1768973424,80.73,10.00,on_bus,46.559548,15.656007
1103,G1,46.559513,15.655921,1768973424,89.63,10.00,on_bus,46.559548,15.656007
2200,G1,46.540049,15.649777,1768973424,81.87,10.00,waiting_at_station,46.559548,15.656007
2700,G1,46.554262,15.650349,1768973424,71.85,20.00,waiting_at_station,46.559548,15.656007
2701,G1,46.554458,15.650231,1768973424,69.53,20.00,waiting_at_station,46.559548,15.656007
2702,G1,46.554275,15.650420,1768973424,70.05,20.00,waiting_at_station,46.559548,15.656007
2800,G1,46.558737,15.655852,1768973424,73.36,20.00,waiting_at_station,46.559548,15.656007
1100,G1,46.559517,15.655965,1768973424,100.00,5.00,on_bus,46.559501,15.656003
1101,G1,46.559573,15.655789,1768973424,74.34,20.00,on_bus,46.559501,15.656003
1102,G1,46.559516,15.656006,1768973424,90.35,5.00,on_bus,46.559501,15.656003
2100,G1,46.552660,15.649143,1768973424,95.27,5.00,waiting_at_station,46.559501,15.656003
2300,G1,46.532514,15.666985,1768973424,65.98,20.00,waiting_at_station,46.559501,15.656003
2301,G1,46.532251,15.666645,1768973424,64.75,20.00,waiting_at_station,46.559501,15.656003
2500,G1,46.530943,15.670611,1768973424,88.40,10.00,waiting_at_station,46.559501,15.656003
2501,G1,46.530721,15.670104,1768973424,72.97,20.00,waiting_at_station,46.559501,15.656003
2502,G1,46.530449,15.670178,1768973424,83.02,10.00,waiting_at_station,46.559501,15.656003
2600,G1,46.539907,15.648189,1768973424,52.57,35.00,waiting_at_station,46.559501,15.656003
2601,G1,46.539954,15.648111,1768973424,72.81,20.00,waiting_at_station,46.559501,15.656003
1100,G1,46.559416,15.655938,1768973425,98.35,5.00,on_bus,46.559454,15.655999
1101,G1,46.559409,15.656067,1768973425,80.66,10.00,on_bus,46.559454,15.655999
1102,G1,46.559445,15.656033,1768973425,74.83,20.00,on_bus,46.559454,15.655999
1100,G1,46.559436,15.655970,1768973425,78.80,10.00,on_bus,46.559407,15.655995
1101,G1,46.559486,15.655888,1768973425,96.08,5.00,on_bus,46.559407,15.655995
2100,G1,46.552595,15.650107,1768973425,82.22,10.00,waiting_at_station,46.559407,15.655995
2101,G1,46.552734,15.649947,1768973425,85.82,10.00,waiting_at_station,46.559407,15.655995
2102,G1,46.553329,15.650401,1768973425,77.75,10.00,waiting_at_station,46.559407,15.655995
1200,G1,46.559338,15.655995,1768973424,76.49,10.00,on_bus,46.559360,15.655991
1201,G1,46.559413,15.656053,1768973424,93.78,5.00,on_bus,46.559360,15.655991
1202,G1,46.559424,15.655943,1768973424,92.71,5.00,on_bus,46.559360,15.655991
1203,G1,46.559479,15.656075,1768973424,81.50,10.00,on_bus,46.559360,15.655991
2200,G1,46.540212,15.649871,1768973424,75.22,10.00,waiting_at_station,46.559360,15.655991
2600,G1,46.539659,15.647830,1768973424,73.06,20.00,waiting_at_station,46.559360,15.655991
2601,G1,46.539704,15.648074,1768973424,81.85,10.00,waiting_at_station,46.559360,15.655991
2602,G1,46.539878,15.648203,1768973424,99.41,5.00,waiting_at_station,46.559360,15.655991
2700,G1,46.554218,15.650388,1768973424,68.62,20.00,waiting_at_station,46.559360,15.655991
2701,G1,46.554395,15.650982,1768973424,82.49,10.00,waiting_at_station,46.559360,15.655991
2702,G1,46.554028,15.651170,1768973424,100.00,5.00,waiting_at_station,46.559360,15.655991
1200,G1,46.559316,15.656014,1768973425,76.81,10.00,on_bus,46.559239,15.655946
1201,G1,46.559245,15.655958,1768973425,59.59,35.00,on_bus,46.559239,15.655946
1202,G1,46.559252,15.656014,1768973425,71.74,20.00,on_bus,46.559239,15.655946
1200,G1,46.559205,15.655459,1768973426,69.05,20.00,on_bus,46.559118,15.655900
1201,G1,46.559269,15.655892,1768973426,75.63,10.00,on_bus,46.559118,15.655900
1202,G1,46.559108,15.655967,1768973426,88.95,10.00,on_bus,46.559118,15.655900
1203,G1,46.559120,15.655939,1768973426,79.91,10.00,on_bus,46.559118,15.655900
1204,G1,46.559074,15.655623,1768973426,49.09,35.00,on_bus,46.559118,15.655900
1205,G1,46.559115,15.655901,1768973426,70.95,20.00,on_bus,46.559118,15.655900
2200,G1,46.539938,15.649687,1768973426,51.91,35.00,waiting_at_station,46.559118,15.655900
2201,G1,46.540140,15.649534,1768973426,64.90,20.00,waiting_at_station,46.559118,15.655900
1300,G1,46.559000,15.655927,1768973424,98.61,5.00,on_bus,46.558997,15.655855
1301,G1,46.558917,15.656016,1768973424,75.72,10.00,on_bus,46.558997,15.655855
1302,G1,46.559074,15.656063,1768973424,82.33,10.00,on_bus,46.558997,15.655855
1303,G1,46.558882,15.655787,1768973424,82.21,10.00,on_bus,46.558997,15.655855
